Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
2015-06-15,28.46314811706543,28.534911423420617,28.19179306144201,28.27925453759451,175955600
2015-06-16,28.61564064025879,28.67170576757551,28.3398011720048,28.48781221841555,125976400
2015-06-17,28.54836082458496,28.678430607367517,28.422773787765887,28.642549818970455,131672400
2015-06-18,28.678434371948242,28.77486646294574,28.530423320052066,28.5326664043,141628800
2015-06-19,28.391380310058594,28.66497840684529,28.3465288923111,28.640309613792592,218867600
2015-06-22,28.617897033691406,28.718813625405815,28.499039182258485,28.59098514411364,136157200
2015-06-23,28.487825393676758,28.617896959841268,28.45418595953453,28.58874369610344,121075600
2015-06-24,28.730018615722656,29.10901948506068,28.508001154789742,28.52818378261447,221123600
2015-06-25,28.59322166442871,28.974463935565506,28.59322166442871,28.898216165727067,127752400
2015-06-26,28.42502212524414,28.703104702860742,28.37120007721526,28.631341401831552,176267200
2015-06-29,27.927162170410156,28.3622281249852,27.915950171038084,28.135724521616837,196645600
2015-06-30,28.128997802734375,28.283738112955014,28.001169371543593,28.160394139449863,177482800
2015-07-01,28.391380310058594,28.46762977339563,28.254581261665244,28.458659147651748,120955200
2015-07-02,28.355504989624023,28.411570128112857,28.205249118135043,28.353261905012243,108844000
2015-07-06,28.256824493408203,28.30840516396191,27.998924562583504,28.019108898355626,112241600
2015-07-07,28.187313079833984,28.290472742166813,27.756731462349084,28.23216451181436,187787200
2015-07-08,27.487607955932617,27.951827097826204,27.480880415045597,27.91594630943818,243046400
2015-07-09,26.926959991455078,27.821758968025282,26.736338895730672,27.774664465150213,314380000
2015-07-10,27.646841049194336,27.7746694975796,27.182621767061306,27.34633272564635,245418000
2015-07-13,28.180587768554688,28.203013486321403,27.88007767536839,28.039302495776447,165762000
2015-07-14,28.16936492919922,28.33980340876629,28.041536497266925,28.265797024233898,127072400
2015-07-15,28.440719604492188,28.514725988095567,28.16263703361612,28.194033370119612,134596800
2015-07-16,28.819721221923828,28.8331797289711,28.559579881091377,28.64704135620482,144889600
2015-07-17,29.068641662597656,29.068641662597656,28.774860987978652,28.947542511802194,184658800
2015-07-20,29.61809539794922,29.819928544048835,29.31085608726878,29.371407399876567,235600800
2015-07-21,29.32207489013672,29.80872000540459,29.225644469934288,29.793023542045166,307025600
2015-07-22,28.081907272338867,28.14469995465744,27.35754491908443,27.35754491908443,461802400
2015-07-23,28.06844711303711,28.50126826806808,28.046019692572283,28.301676544929254,203998000
2015-07-24,27.92043113708496,28.198513666928413,27.78587518464276,28.104324671316046,168649200
2015-07-27,27.5324649810791,27.72084471917167,27.386697002890582,27.604228283454344,177822000
2015-07-28,27.669261932373047,27.788121443431375,27.483127003865018,27.669261932373047,134472400
2015-07-29,27.581804275512695,27.696177633882726,27.420336407454347,27.617686784402196,148046800
2015-07-30,27.442768096923828,27.487619529035577,27.294755291204627,27.43155438340966,134513200
2015-07-31,27.20280647277832,27.50331480036935,27.115344991704973,27.494344172698714,171540000
2015-08-03,26.56141471862793,27.487609986895492,26.35509375400843,27.247651315355515,279904000
2015-08-04,25.709226608276367,26.3954632715135,25.3975046134744,26.332670597880302,496554400
2015-08-05,25.87965965270996,26.337151235786113,25.139599386651437,25.330220451856913,397250400
2015-08-06,25.935989379882812,26.244617691647207,25.708462172135405,26.125221851821575,211612000
2015-08-07,26.02383804321289,26.188289996847722,25.794057674314534,25.812080135836588,154681600
2015-08-10,26.969999313354492,27.03082297860559,26.25136948728456,26.25136948728456,219806400
2015-08-11,25.5665283203125,26.62307147387288,25.530485116695104,26.539718880013126,388331200
2015-08-12,25.960763931274414,26.00131361469032,24.696967469981434,25.35026716114142,404870000
2015-08-13,25.94049072265625,26.222085277355692,25.803072442465577,26.140985908104913,194143200
2015-08-14,26.12296485900879,26.20181099485182,25.68367801737129,25.753512920729854,171718000
2015-08-17,26.393295288085938,26.503679872455688,26.019336893890987,26.140985947952593,163538800
2015-08-18,26.244611740112305,26.456371389120584,26.134227159098433,26.22884251425318,138242800
2015-08-19,25.908954620361328,26.2491196358203,25.834613238684764,26.154504269350266,193146000
2015-08-20,25.37730598449707,25.760273957367826,25.14752382580097,25.699450279311247,274006400
2015-08-21,23.825149536132812,25.208341675460733,23.800369080972498,24.877186246242456,513102000
2015-08-24,23.230426788330078,24.50999261195931,20.725360818487818,21.37190258449829,648825200
2015-08-25,23.370100021362305,25.030382505380842,23.316034336026814,25.030382505380842,414406400
2015-08-26,24.710485458374023,24.755539898808536,23.665206628099416,24.124767420424977,387098400
2015-08-27,25.43812370300293,25.510211835785952,24.784824032878664,25.282684687177554,338464400
2015-08-28,25.521472930908203,25.52597768667309,25.127240630897973,25.26916364016374,212657600
2015-08-31,25.402084350585938,25.800821519578776,25.230874364727406,25.237632359651823,224917200
2015-09-01,24.266693115234375,25.203838918636777,24.185593744331104,24.814113009473044,307383600
2015-09-02,25.307466506958008,25.307466506958008,24.584331853532195,24.832136451446193,247555200
2015-09-03,24.863676071166992,25.40658953677416,24.78933468830887,25.34125938687311,212935600
2015-09-04,24.615867614746094,24.881692929927983,24.444659371468504,24.548285956204943,199985200
2015-09-08,25.300703048706055,25.357021950848996,24.852405068888853,25.174549257895144,219374400
2015-09-09,24.814109802246094,25.685925348698767,24.728503966958986,25.62735492517415,340043200
2015-09-10,25.35927963256836,25.519225136439918,24.7577940647591,24.84114495455993,251571200
2015-09-11,25.72873306274414,25.72873306274414,25.176808380219292,25.183566375061464,199662000
2015-09-14,25.97653579711914,26.332471752308543,25.875162437635133,26.26263684771809,233453600
2015-09-15,26.19505500793457,26.251373926241524,25.77604211823349,26.116208866048236,173364800
2015-09-16,26.224336624145508,26.253621836984625,26.005818990460128,26.188291698758928,148694000
2015-09-17,25.663402557373047,26.24236092992136,25.618348113241353,26.05538343992965,256450400
2015-09-18,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
2015-09-21,25.954008102416992,25.99005303233456,25.604831867104032,25.607083386186236,200888000
2015-09-22,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
2015-09-23,25.75351333618164,25.843623943763124,25.523732919629904,25.598072581071506,143026800
2015-09-24,25.906700134277344,26.019337960948114,25.31422578472715,25.512467740929644,200878000
2015-09-25,25.84136962890625,26.287416172549907,25.6859288802746,26.23109725999836,224607600
2015-09-28,25.32999038696289,25.809826822233777,25.32999038696289,25.647628106447414,208436000
2015-09-29,24.568557739257812,25.571035245704575,24.298227691854485,25.417847760518285,293461600
2015-09-30,24.847900390625,25.12724166488657,24.494217752810403,24.818613461440563,265892000
2015-10-01,24.68570327758789,24.6947145087892,24.174326648892244,24.570812228166922,255716400
2015-10-02,24.865922927856445,25.00784767192237,24.228394213815974,24.33202079531625,232079200
2015-10-05,24.956035614013672,25.088949137955048,24.570814468299,24.75328719029101,208258800
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200
2015-10-07,24.956035614013672,25.17905802075021,24.647409081135017,25.172300026412252,187062400
2015-10-08,24.66769027709961,24.823131067191408,24.377084404575378,24.823131067191408,247918400
2015-10-09,25.257902145385742,25.29394534944359,24.665426187976884,24.780317230924524,211064400
2015-10-12,25.14075469970703,25.399821963700898,25.104711500187246,25.395317208279536,121868800
2015-10-13,25.183563232421875,25.332244256546574,24.933507142164405,24.965045593303486,132197200
2015-10-14,24.82762908935547,25.122739639785635,24.68119957364821,25.070927202956746,177849600
2015-10-15,25.199337005615234,25.253402686079717,24.890708713809698,24.989830560258746,150694000
2015-10-16,25.014606475830078,25.230870877102095,24.89971542184546,25.181309962884544,156930400
2015-10-19,25.1700496673584,25.174554424219043,24.805102487839708,24.96054323964307,119036800
2015-10-20,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
2015-10-21,25.627361297607422,26.03736295781257,25.613843588364897,25.681426978426508,167180800
2015-10-22,26.01934051513672,26.01934051513672,25.703954225755297,25.755768387345597,166616400
2015-10-23,26.825822830200195,26.859614518944007,26.20631483852487,26.28966572288069,237467600
2015-10-26,25.96977424621582,26.611809445371954,25.888674882246978,26.600546695147568,265335200
2015-10-27,25.805320739746094,26.253618703760807,25.67916523466566,25.996804656538995,279537600
2015-10-28,26.86862564086914,26.875385353996066,26.145491020799188,26.341481452277073,342205600
2015-10-29,27.152469635009766,27.188514558438914,26.643346263230594,26.74021484655075,204909200
2015-10-30,26.920440673828125,27.307915074002604,26.909176203632672,27.256100917307105,197461200
2015-11-02,27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200
2015-11-03,27.612035751342773,27.81928893234413,27.19076967626492,27.211045378056777,182076000
2015-11-04,27.483625411987305,27.893626968237143,27.398021295835473,27.73818624173742,179544400
2015-11-05,27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800
2015-11-06,27.388607025146484,27.55828698287916,27.28906262367349,27.39991971275818,132169200
2015-11-09,27.277753829956055,27.55829091682003,27.160109801940205,27.36598728248645,135485600
2015-11-10,26.41803741455078,26.71215003121332,26.257407261967753,26.447449711861307,236511600
2015-11-11,26.26871681213379,26.565090550058116,26.065100542307558,26.327539673655497,180872000
2015-11-12,26.180492401123047,26.4293560494914,26.16465567057436,26.30266220510188,130102400
2015-11-13,25.415796279907227,26.146552110237906,25.39995955174892,26.062842703644634,183249600
2015-11-16,25.832077026367188,25.845650870743132,25.112633931187514,25.19860448902483,152426800
2015-11-17,25.72121810913086,26.028904551001,25.63750871392068,25.999492255510937,110467600
2015-11-18,26.535686492919922,26.580933796839012,26.13071673637024,26.18953961232426,186698800
2015-11-19,26.87278175354004,27.092234787489435,26.415777800939658,26.61486834124818,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.63975715637207,27.087713068028226,26.546997937757915,26.983641160191944,129930000
2015-11-24,26.895402908325195,27.001735954171995,26.497221864655707,26.544732043977394,171212800
2015-11-25,26.703102111816406,26.974591098537477,26.678215578215127,26.970065332751478,85553200
2015-11-27,26.653324127197266,26.78906945855036,26.60581395165312,26.761920047065026,52185600
2015-11-30,26.764184951782227,27.015311417256978,26.63975229733123,26.694049398330883,156721200
2015-12-01,26.546998977661133,26.879572031360514,26.43840475160058,26.865998184621468,139409600
2015-12-02,26.307174682617188,26.721194104224168,26.26192739410127,26.546988418683707,133546400
2015-12-03,26.06284523010254,26.422567698960073,25.841131014393945,26.36827058659304,166278000
2015-12-04,26.929340362548828,26.979113426593596,26.042480192888327,26.083203452009155,231108000
2015-12-07,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
2015-12-08,26.748348236083984,26.83205590722651,26.43839890419285,26.58771636351994,137238000
2015-12-09,26.157865524291992,26.62618218547749,26.03569573536439,26.614869496733206,185445600
2015-12-10,26.282289505004883,26.456495199486152,26.132972064380155,26.252878938567427,116850800
2015-12-11,25.605836868286133,26.105826936173422,25.53117727269117,26.060579637913694,187544800
2015-12-14,25.447473526000977,25.492720831244416,24.838887431854637,25.379600842061766,257274800
2015-12-15,24.99724769592285,25.519863072693934,24.965574245945643,25.325296607934753,213292400
2015-12-16,25.18955421447754,25.33661052141266,24.614906283007493,25.12847018985077,224954000
2015-12-17,24.655628204345703,25.39543201217679,24.655628204345703,25.343396069071403,179091200
2015-12-18,23.98822021484375,24.777797110715454,23.93844715259232,24.639792337300673,385813200
2015-12-21,24.282329559326172,24.291379362707698,23.884146840906606,24.27101687358089,190362400
2015-12-22,24.259714126586914,24.370571234910585,24.083245490017244,24.29817450942332,131157600
2015-12-23,24.57192039489746,24.626217498021944,24.252921246134328,24.268757973132043,130629600
2015-12-24,24.440696716308594,24.660149700827166,24.42259710960998,24.660149700827166,54281600
2015-12-28,24.16694450378418,24.36377382558586,24.022151115127777,24.341148456173702,106816800
2015-12-29,24.601333618164062,24.75743974830809,24.17600310003668,24.198626751604547,123724800
2015-12-30,24.28006935119629,24.59227983491533,24.248395898909155,24.565132147854186,100855200
2015-12-31,23.81402015686035,24.214464151541314,23.714474015913527,24.20994011153192,163649200
2016-01-04,23.834375381469727,23.83890114650032,23.076471989765675,23.214478479947225,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782358169555664,23.160180129794334,22.594580356706324,22.750684720348616,273829600
2016-01-07,21.820838928222656,22.65340187747959,21.816314889432988,22.325354693911653,324377600
2016-01-08,21.93622589111328,22.422642140940482,21.890978590416097,22.29594831812926,283192000
2016-01-11,22.29142189025879,22.41132878701104,22.0221957987083,22.39096802012428,198957600
2016-01-12,22.614944458007812,22.780100375599023,22.361555100877425,22.748426921716945,196616800
2016-01-13,22.033506393432617,22.89321880806139,22.0131456284801,22.696389449818714,249758400
2016-01-14,22.51539421081543,22.732586034939704,21.66020766034241,22.162460517242046,252680400
2016-01-15,21.97468376159668,22.105903335147378,21.574239845295597,21.764280557825284,319335600
2016-01-19,21.868350982666016,22.31856792960295,21.60591185310772,22.264270833377413,212350800
2016-01-20,21.89777183532715,22.214508209878502,21.135342343323284,21.51542564757003,289337600
2016-01-21,21.78690528869629,22.14436305543964,21.479218855141625,21.958846387508764,208646000
2016-01-22,22.945253372192383,22.954303176555086,22.255222618754832,22.31404375800186,263202000
2016-01-25,22.497303009033203,22.97014371445254,22.44526705683098,22.967880831467927,207178000
2016-01-26,22.621736526489258,22.82308998314993,22.187356152080223,22.608162679187153,300308000
2016-01-27,21.135332107543945,21.861562015968353,21.117232500375312,21.728081296765147,533478800
2016-01-28,21.286916732788086,21.384199983373826,20.902309496188032,21.219045781309546,222715200
2016-01-29,22.022192001342773,22.022192001342773,21.345735154036465,21.44528126673686,257666000
2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000
2016-02-02,21.37514877319336,21.728082502194045,21.329899752761452,21.58781312796559,149428800
2016-02-03,21.7982177734375,21.909074860226518,21.284653871474138,21.492794201058263,183857200
2016-02-04,21.973363876342773,22.13941594307392,21.65263554942315,21.805038383742684,185886800
2016-02-05,21.386499404907227,22.046155681463933,21.311436428419146,21.95516830962167,185672400
2016-02-08,21.611698150634766,21.76864962171588,21.163586680463744,21.184057932389052,216085600
2016-02-09,21.607141494750977,21.823236702575873,21.366026453718202,21.44791490830285,177324800
2016-02-10,21.4433650970459,21.916498015833483,21.40469603019183,21.818686900271047,169374400
2016-02-11,21.313709259033203,21.545727137520572,21.061220133559154,21.334182241459605,200298800
2016-02-12,21.379676818847656,21.495685767643817,21.156759567918414,21.425171374963732,161405600
2016-02-16,21.98246192932129,22.030229902301087,21.520703121743708,21.613963906483452,196231600
2016-02-17,22.319114685058594,22.33958592976294,21.87100337295297,21.98928572504808,179452800
2016-02-18,21.896020889282227,22.494259758195778,21.857350097373452,22.482885689615692,156084000
2016-02-19,21.845989227294922,22.009766182325922,21.791397487431293,21.8368903147443,141496800
2016-02-22,22.037057876586914,22.041608199899244,21.818689214471288,21.907401429223263,137123200
2016-02-23,21.538909912109375,21.95062575697708,21.507064583525146,21.927879341622667,127770400
2016-02-24,21.859634399414062,21.923325045042535,21.227274795760042,21.37740423368996,145022800
2016-02-25,22.009761810302734,22.009761810302734,21.666285305365406,21.84826004935016,110330800
2016-02-26,22.043882369995117,22.296369768396733,21.96881765767691,22.10984643609802,115964400
2016-02-29,21.99384117126465,22.344141457586762,21.98474225968538,22.032510243896585,140865200
2016-03-01,22.867311477661133,22.921903201240475,22.159887290690275,22.212205588390198,201628400
2016-03-02,22.917354583740234,22.949199900406047,22.664865476290164,22.862762860233072,132678400
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.431432723999023,23.599758224447882,23.058386082226058,23.285853631377364,184220400
2016-03-07,23.172130584716797,23.390499324746653,22.96513418614571,23.29041300144279,143315600
2016-03-08,22.981046676635742,23.147098754459083,22.837742742538126,22.924179788200856,126247600
2016-03-09,23.00151824951172,23.106153109567774,22.808169452328546,23.044735901975123,108806800
2016-03-10,23.012887954711914,23.256278125061094,22.780871854228533,23.067481407540456,134054400
2016-03-11,23.260831832885742,23.265380420230482,23.087956011311437,23.256281510101342,109632800
2016-03-14,23.31997299194336,23.408686935062335,23.15164748704423,23.18121937989713,100304400
2016-03-15,23.788562774658203,23.92504299187398,23.622510657828258,23.647532233452498,160270800
2016-03-16,24.104736328125,24.18207446139833,23.790830001348233,23.79538032415235,153214000
2016-03-17,24.066068649291992,24.218471498664783,23.874994995612862,24.002376274439104,137682800
2016-03-18,24.093358993530273,24.225290569947184,23.9273086779016,24.188894934202064,176820800
2016-03-21,24.091093063354492,24.48688618030919,23.91594204885525,24.09564165151812,142010800
2016-03-22,24.27533531188965,24.404991735814505,23.931858852375203,23.940957761915136,129777600
2016-03-23,24.141128540039062,24.354948575403363,24.088811979538995,24.220743564569716,102814000
2016-03-24,24.0364933013916,24.168424884324455,23.85906890696994,23.991000489902795,104532000
2016-03-28,23.92731475830078,24.154782333193452,23.897742862883216,24.111562938623084,77645600
2016-03-29,24.49371337890625,24.518734955929094,23.856803349045094,23.85907851116723,124760400
2016-03-30,24.921342849731445,25.116965070789703,24.70297422201423,24.7143482930635,182404400
2016-03-31,24.791688919067383,24.998685232017372,24.766667348591234,24.957741001732746,103553600
2016-04-01,25.019155502319336,25.021430663757336,24.611988376901795,24.743919973270767,103496000
2016-04-04,25.27619743347168,25.51958766809767,25.082848607328156,25.116969090497005,149424800
2016-04-05,24.97821044921875,25.187481908615442,24.88949824590131,24.909971227288217,106314800
2016-04-06,25.239803314208984,25.244353637807794,24.83945987407227,25.0737529470918,105616400
2016-04-07,24.6893310546875,25.116969475362133,24.593795088702723,25.010059436333503,127207600
2016-04-08,24.716629028320312,24.969116455245747,24.60516866030821,24.7734959255118,94326800
2016-04-11,24.798513412475586,25.160187746751195,24.755295754806788,24.787141075379505,117630000
2016-04-12,25.12151336669922,25.135160862505657,24.716621460340026,24.871297707318192,108929200
2016-04-13,25.48546600341797,25.55370523115222,25.20340671081554,25.20340671081554,133029200
2016-04-14,25.499116897583008,25.565082707985272,25.323967614090115,25.38993342449238,101895600
